task_id,experiment,method,seed,gate_type,theta,q0,q1,separation,chi_max,tdvp_substeps,gate_index,gate_count,sequence,fidelity,raw_overlap,infidelity,vec_error,norm_before,norm_after,max_obs_error,rms_obs_error,runtime_s,max_bond,bond_profile,param_count,discarded_weight_gate,discarded_weight_cumulative,lanczos_tol
9122a6c8720543dc929ece7036fb08cb144df02baa0ab99bcdcbac12ef636ffe,A,exact,33,rxx,0.025,2,9,7,,,1,1,,0.9999999999999984,0.9999999999999984,1.5543122344752192e-15,0.0,0.9999999999999998,0.9999999999999997,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
c2614b65c0a749146d1d5648de52eb75848fc20de8677ad556addd341c081c77,A,exact,33,rxx,0.05,2,9,7,,,1,1,,0.9999999999999991,0.9999999999999991,8.881784197001252e-16,0.0,0.9999999999999998,0.9999999999999994,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
338dcbd136a607a33c0c1c7896698440cbb85436b9f84816c0af64c1dcc07dc4,A,exact,33,rxx,0.1,2,9,7,,,1,1,,0.9999999999999984,0.9999999999999984,1.5543122344752192e-15,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
8132c9a2511d3e25dc4c5b53d09ae4b17a0a2e3d6dea737fd8096ce62b0ca9f9,A,exact,33,rxx,0.2,2,9,7,,,1,1,,0.9999999999999991,0.9999999999999991,8.881784197001252e-16,0.0,0.9999999999999998,0.9999999999999999,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
7a70c41c518e84e2bd1bc9bf967c8bef059ea45267291219b5e5eb805cc22704,A,exact,33,ryy,0.0125,2,9,7,,,1,1,,0.9999999999999982,0.9999999999999982,1.7763568394002505e-15,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
b3f1718e2d85e3b10a9510f78034ce2d0e7ca015671d4975731c5cd16e1d42fa,A,exact,33,ryy,0.025,2,9,7,,,1,1,,0.9999999999999993,0.9999999999999993,6.661338147750939e-16,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
6a5aec495cd0737df93eb3794dd1f8761955a66acdec37ff74db87bc2ba13b27,A,exact,33,ryy,0.05,2,9,7,,,1,1,,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,0.0,0.9999999999999998,0.9999999999999992,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
eb56ef5391aaa50f61090c262e7e121d8251cd3f79fa1e3b3a13663a04ee41cd,A,exact,33,ryy,0.1,2,9,7,,,1,1,,0.9999999999999984,0.9999999999999984,1.5543122344752192e-15,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
11a27fffbd498fbc462fccca0fbea15ed8f5577b62bfeabe360dfa14328703b0,A,exact,33,ryy,0.2,2,9,7,,,1,1,,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,0.0,0.9999999999999998,0.9999999999999996,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
268ffd697c7c530e2dc5363d99c192046a99bb4e7ae8e75a28c700d332459dd3,A,exact,33,rzz,0.0125,2,9,7,,,1,1,,0.9999999999999984,0.9999999999999984,1.5543122344752192e-15,0.0,0.9999999999999998,0.9999999999999993,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
73defac016e34877989b2f8e968e082fee9e2d9e0373665690a35cb507762215,A,exact,33,rzz,0.025,2,9,7,,,1,1,,0.9999999999999991,0.9999999999999991,8.881784197001252e-16,0.0,0.9999999999999998,0.9999999999999997,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
52b3f48ddebdc02d7958118b99f81387e332d91e364f897ff6efda9ec78cfa7e,A,exact,33,rzz,0.05,2,9,7,,,1,1,,0.999999999999998,0.999999999999998,1.9984014443252818e-15,0.0,0.9999999999999998,0.9999999999999996,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
fe91a5937f11ba7d4d0d6fef89b5153feaee6293812ecefdbfeeedf9be4de459,A,exact,33,rzz,0.1,2,9,7,,,1,1,,0.9999999999999989,0.9999999999999989,1.1102230246251565e-15,0.0,0.9999999999999998,1.0,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
6439da655be969d0d0c7d6ab350b7cf5f2d7f1fc0549d718541d95d8df940bd7,A,exact,33,rzz,0.2,2,9,7,,,1,1,,0.9999999999999982,0.9999999999999982,1.7763568394002505e-15,0.0,0.9999999999999998,0.9999999999999999,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
c30ddd246308409d8c2bd2e3ef479875e216048485f8d963745642abde86ebd4,A,hybrid_tdvp,11,rxx,0.0125,2,9,7,8,1,1,1,,0.9999827506655689,0.9999827506655689,1.72493344311464e-05,0.004153240760678577,0.9999999999999996,1.0000000000000002,0.0003103614062480581,4.6591661894727336e-05,0.011494910984765738,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,2.572937247998452e-06,2.572937247998452e-06,1e-12
f584211bffa206132ff3a993ff71c718a0167aecd4ff7ec62f57e55c2b560d39,A,hybrid_tdvp,11,rxx,0.0125,2,9,7,16,1,1,1,,0.9999999999706812,0.9999999999706812,2.9318769634301134e-11,5.414751562293992e-06,0.9999999999999996,1.000000000000001,3.4729687098389306e-08,5.541896553939311e-09,0.010594571009278297,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861326502945e-15,5.052861326502945e-15,1e-12
e9587d7645e02db81868eb0b3646d19986dce02bfd9a67c6e652255e8318be96,A,hybrid_tdvp,11,rxx,0.0125,2,9,7,32,1,1,1,,0.9999999999706812,0.9999999999706812,2.9318769634301134e-11,5.414751562293992e-06,0.9999999999999996,1.000000000000001,3.4729687098389306e-08,5.541896553939311e-09,0.010416653996799141,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861326502945e-15,5.052861326502945e-15,1e-12
c2a20bf7b25e8b3c7e5aeb2c6204900c5fc7f6efbf8bc47af6dc442e0552b684,A,hybrid_tdvp,11,rxx,0.0125,2,9,7,64,1,1,1,,0.9999999999706812,0.9999999999706812,2.9318769634301134e-11,5.414751562293992e-06,0.9999999999999996,1.000000000000001,3.4729687098389306e-08,5.541896553939311e-09,0.010609133983962238,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861326502945e-15,5.052861326502945e-15,1e-12
865b3374ed3fe47e345db601ae41ef2525f81abd535d0a18c39844036dbd73da,A,hybrid_tdvp,11,rxx,0.025,2,9,7,8,1,1,1,,0.9999311419949316,0.9999311419949316,6.885800506839512e-05,0.008298143796370765,0.9999999999999996,1.0000000000000007,0.0006296098639083682,9.50287003552354e-05,0.012158897006884217,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.0262027948409133e-05,1.0262027948409133e-05,1e-12
2a1a0ee62151db62ada2f206a715dff895052f40ea53fa8b5b4f8793ca7f8892,A,hybrid_tdvp,11,rxx,0.025,2,9,7,16,1,1,1,,0.999999999882641,0.999999999882641,1.173590113978662e-10,1.0832344231440924e-05,0.9999999999999996,0.9999999999999907,6.931215143501923e-08,1.1328806062310031e-08,0.01103932101977989,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.022245239169169e-14,2.022245239169169e-14,1e-12
2b33cf4d5bd0043d401139bee17f1e7ab6760d5000710b3d6ffb2dc402e85daa,A,hybrid_tdvp,11,rxx,0.025,2,9,7,32,1,1,1,,0.999999999882641,0.999999999882641,1.173590113978662e-10,1.0832344231440924e-05,0.9999999999999996,0.9999999999999907,6.931215143501923e-08,1.1328806062310031e-08,0.0115173640078865,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.022245239169169e-14,2.022245239169169e-14,1e-12
436d6dd28cc4868d2083bc2c3c9c5f43b9ae1a438a9855243a31d618323046ef,A,hybrid_tdvp,11,rxx,0.025,2,9,7,64,1,1,1,,0.999999999882641,0.999999999882641,1.173590113978662e-10,1.0832344231440924e-05,0.9999999999999996,0.9999999999999907,6.931215143501923e-08,1.1328806062310031e-08,0.011291996983345598,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.022245239169169e-14,2.022245239169169e-14,1e-12
973604c684cff46406305c14a27c9adc73aa136a61ba80997dfda4915048a51d,A,hybrid_tdvp,11,rxx,0.05,2,9,7,8,1,1,1,,0.999726263255507,0.999726263255507,0.0002737367444930472,0.016545557712237823,0.9999999999999996,1.0000000000000009,0.001296398970579777,0.00019899507974830707,0.011961233976762742,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,4.0783644865547394e-05,4.0783644865547394e-05,1e-12
acfe851206b073b0b17d977bb02d38befe2dbff8a0a73126545f3d9b6bd48c08,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,1,1,1,,0.9999999995300883,0.9999999995300883,4.699116651352142e-10,2.1675768781516e-05,0.9999999999999996,0.9999999999999644,1.3803122432543002e-07,2.4574595400999492e-08,0.01107753801625222,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819567880028e-14,8.097819567880028e-14,1e-12
203bfaf87869e07d8550938ff931ce72b0dc501d8ee737f301dacba805674c58,A,hybrid_tdvp,11,rxx,0.05,2,9,7,32,1,1,1,,0.9999999995300883,0.9999999995300883,4.699116651352142e-10,2.1675768781516e-05,0.9999999999999996,0.9999999999999644,1.3803122432543002e-07,2.4574595400999492e-08,0.011150631005875766,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819567880028e-14,8.097819567880028e-14,1e-12
15e6500eb4375a407af0e9f075f0b5be9e94b7431c73f970d49ca4dff9735c96,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,1,1,1,,0.9999999995300883,0.9999999995300883,4.699116651352142e-10,2.1675768781516e-05,0.9999999999999996,0.9999999999999644,1.3803122432543002e-07,2.4574595400999492e-08,0.01124044501921162,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819567880028e-14,8.097819567880028e-14,1e-12
f6615d2cfe5956c231caa3464014665ee364d111b6162a514dd93fcc941cb944,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,1,1,1,,0.998926135070698,0.998926135070698,0.0010738649293019487,0.03277427925482142,0.9999999999999996,1.0000000000000002,0.0026972262863216648,0.00043833183942926425,0.013131357030943036,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0001615846889029573,0.0001615846889029573,1e-12
93007c850f3af0f8cd5a5ac98825c045574c56e8501cef18c744dcea78eaf91f,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,1,1,1,,1.0000000000000098,1.0000000000000098,0.0,2.2311197324719238e-14,0.9999999999999996,1.0000000000000056,2.1316282072803006e-14,7.0322609074667825e-15,0.010867914010304958,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.9190264543978879e-31,1.9190264543978879e-31,1e-12
952b982c22aadfe93fa0cb28e415a4d66f0e55cfc35f63b2043c4e9806193608,A,hybrid_tdvp,11,rxx,0.1,2,9,7,32,1,1,1,,1.0000000000000098,1.0000000000000098,0.0,2.2311197324719238e-14,0.9999999999999996,1.0000000000000056,2.1316282072803006e-14,7.0322609074667825e-15,0.01084037497639656,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.9190264543978879e-31,1.9190264543978879e-31,1e-12
0162ffef58b0fb84814e68371e087c4c66c7914c195cf788b85a6f67d2a1ca37,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,1,1,1,,1.0000000000000098,1.0000000000000098,0.0,2.2311197324719238e-14,0.9999999999999996,1.0000000000000056,2.1316282072803006e-14,7.0322609074667825e-15,0.010324854985810816,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.9190264543978879e-31,1.9190264543978879e-31,1e-12
362d875dad62fce98155446625cbcb2088c6850cbc1b543788760e1b9ac0a78b,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,1,1,1,,0.9959608170273727,0.9959608170273727,0.0040391829726272865,0.06358671229635968,0.9999999999999996,0.9999999999999994,0.005010259961870978,0.0010198926731781928,0.013573956966865808,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.000651246361312402,0.000651246361312402,1e-12
aeca2c9aa1c532422a357f02f8a0ef49f88848449e8264f5c51cf92355e2134b,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,1,1,1,,1.0000000000000044,1.0000000000000044,0.0,1.9377056337088746e-13,0.9999999999999996,1.0000000000000027,1.1610330752365172e-13,3.345215966509232e-14,0.011373127985280007,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.8638076498042217e-31,1.8638076498042217e-31,1e-12
03b6974c4d9adc56c8ff35b5f1035808d54e5d3b42358f4f877e7624a2f0ac00,A,hybrid_tdvp,11,rxx,0.2,2,9,7,32,1,1,1,,1.0000000000000044,1.0000000000000044,0.0,1.9377056337088746e-13,0.9999999999999996,1.0000000000000027,1.1610330752365172e-13,3.345215966509232e-14,0.01107468199916184,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.8638076498042217e-31,1.8638076498042217e-31,1e-12
5dd02bb8bb41aaa245647723c5eb1814854bebae35c4ef9974723baf563c5b30,A,hybrid_tdvp,11,rxx,0.2,2,9,7,64,1,1,1,,1.0000000000000044,1.0000000000000044,0.0,1.9377056337088746e-13,0.9999999999999996,1.0000000000000027,1.1610330752365172e-13,3.345215966509232e-14,0.010994793963618577,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.8638076498042217e-31,1.8638076498042217e-31,1e-12
551774a338c544ead29bfca7e0985a45eaa56ab856cc2f475d0cba1e5246213d,A,hybrid_tdvp,11,ryy,0.0125,2,9,7,8,1,1,1,,0.9999800787928772,0.9999800787928772,1.9921207122797213e-05,0.004463329064272834,0.9999999999999996,0.9999999999999997,0.0003319345252860706,7.213709041122568e-05,0.011892762966454029,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,3.89325800803095e-06,3.89325800803095e-06,1e-12
