task_id,experiment,method,seed,gate_type,theta,q0,q1,separation,chi_max,tdvp_substeps,gate_index,gate_count,sequence,fidelity,raw_overlap,infidelity,vec_error,norm_before,norm_after,max_obs_error,rms_obs_error,runtime_s,max_bond,bond_profile,param_count,discarded_weight_gate,discarded_weight_cumulative,lanczos_tol
5342b8dd65c9c31c5a75e0e96bb266770fc5f6284a5278cb9f72ddeb98039cae,A,exact,11,rzz,0.2,2,9,7,,,1,1,,0.9999999999999984,0.9999999999999984,1.5543122344752192e-15,0.0,0.9999999999999996,0.9999999999999991,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12
bb0c35323f95ec87ad8c0df63d9eafed0ef9b2f8c5bb228040e59d799b0bd7c6,A,hybrid_tdvp,11,rxx,0.025,2,9,7,8,1,1,1,,0.9999311419949316,0.9999311419949316,6.885800506839512e-05,0.008298143796370765,0.9999999999999996,1.0,0.0006296098639083786,9.502870035523828e-05,0.3655413239612244,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.0262027948409133e-05,1.0262027948409133e-05,1e-12
3d6807b9200a4b9ba8d1795d939d401db0652ded977951a314a28c0e63bc5830,A,hybrid_tdvp,11,rxx,0.025,2,9,7,8,2,1,1,,0.9999311305300068,0.9999311305300068,6.886946999318244e-05,0.008298834604073619,0.9999999999999996,1.0000000000000004,0.0006258397313641875,9.45698837598456e-05,0.1590306559810415,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,5.132431342249524e-06,5.132431342249524e-06,1e-12
30630e6f91b7f21d8dcd69cef9c1996674ff65acb96c256912ec2b0b565bd735,A,hybrid_tdvp,11,rxx,0.025,2,9,7,8,4,1,1,,0.9999311235314619,0.9999311235314619,6.887646853814822e-05,0.008299256266086992,0.9999999999999996,1.0000000000000002,0.0006239809032802697,9.435003987170522e-05,0.8625607740250416,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,2.5665912537264117e-06,2.5665912537264117e-06,1e-12
66c086dcbb955d378ec35e1da0c5f8fec86802b02f438cd77275efbd0b19c037,A,hybrid_tdvp,11,rxx,0.025,2,9,7,8,8,1,1,,0.9999311197344167,0.9999311197344167,6.888026558327098e-05,0.00829948502903336,0.9999999999999996,1.0000000000000002,0.0006230568525217098,9.424241714057068e-05,2.0639567489852197,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.283392546689105e-06,1.283392546689105e-06,1e-12
6ab0613fa9495685b367988adceb493e220f9014ddb696ebde04d73e5cbc102d,A,hybrid_tdvp,11,rxx,0.025,2,9,7,16,1,1,1,,0.9999999998826408,0.9999999998826408,1.1735923344247112e-10,1.0832344231440733e-05,0.9999999999999996,0.999999999999991,6.931215146277481e-08,1.1328806066342495e-08,0.3836685940041207,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.022245239169169e-14,2.022245239169169e-14,1e-12
0055e264cf03155039a6f7dfebb09e5b75c2f208c841b371c675e9221a641ea5,A,hybrid_tdvp,11,rxx,0.025,2,9,7,16,2,1,1,,0.999999999970685,0.999999999970685,2.931499487601741e-11,5.414751562273092e-06,0.9999999999999996,1.0000000000000022,3.4729670889133146e-08,5.705093566967257e-09,0.22616881597787142,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861327670253e-15,5.052861327670253e-15,1e-12
e77c1e19cffe1ac86fa9222fa862f82c1cb5627ee91d4fae347c5b424e780f3d,A,hybrid_tdvp,11,rxx,0.025,2,9,7,16,4,1,1,,0.9999999999926807,0.9999999999926807,7.319256312143807e-12,2.707016195246967e-06,0.9999999999999996,1.0000000000000042,1.738315810739799e-08,2.866342863892201e-09,0.3118728749686852,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.2628720048141901e-15,1.2628720048141901e-15,1e-12
8e3cef3ba494f7e89c196fd8386535ea194565e2669fd2b05b0f7def49ce936d,A,hybrid_tdvp,11,rxx,0.025,2,9,7,16,8,1,1,,0.9999999999981779,0.9999999999981779,1.822098028014807e-12,1.3534176446774615e-06,0.9999999999999996,1.0000000000000044,8.696200329283421e-09,1.4370721358115889e-09,0.26252118800766766,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,3.1567512565066167e-16,3.1567512565066167e-16,1e-12
1572eb991d7ef307652e695bb5203e2109037287f9035a6ba5fb7a08e26b763a,A,hybrid_tdvp,11,rxx,0.025,2,9,7,64,1,1,1,,0.9999999998826408,0.9999999998826408,1.1735923344247112e-10,1.0832344231440733e-05,0.9999999999999996,0.999999999999991,6.931215146277481e-08,1.1328806066342495e-08,0.1125290269847028,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.022245239169169e-14,2.022245239169169e-14,1e-12
45cd74f0aa28c87baab3ea16cbdc8fb6b6daa16eb50f80d58c550960c6f39575,A,hybrid_tdvp,11,rxx,0.025,2,9,7,64,2,1,1,,0.999999999970685,0.999999999970685,2.931499487601741e-11,5.414751562273092e-06,0.9999999999999996,1.0000000000000022,3.4729670889133146e-08,5.705093566967257e-09,0.11342222703387961,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861327670253e-15,5.052861327670253e-15,1e-12
4282cb470307b57f3dac25ff11cd207683f4191a40cb83bcae8ec175ef5dbee7,A,hybrid_tdvp,11,rxx,0.025,2,9,7,64,4,1,1,,0.9999999999926807,0.9999999999926807,7.319256312143807e-12,2.707016195246967e-06,0.9999999999999996,1.0000000000000042,1.738315810739799e-08,2.866342863892201e-09,0.2261787080205977,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.2628720048141901e-15,1.2628720048141901e-15,1e-12
67a23c72594ebebf92102214c88b6b8ea74cff55e875810f720c82c21f843dc3,A,hybrid_tdvp,11,rxx,0.025,2,9,7,64,8,1,1,,0.9999999999981779,0.9999999999981779,1.822098028014807e-12,1.3534176446774615e-06,0.9999999999999996,1.0000000000000044,8.696200329283421e-09,1.4370721358115889e-09,0.1891111449804157,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,3.1567512565066167e-16,3.1567512565066167e-16,1e-12
eb0398e08bf666d82cd03182046d518d7c823526243af94ebce2ad441d3cfbea,A,hybrid_tdvp,11,rxx,0.05,2,9,7,8,1,1,1,,0.999726263255507,0.999726263255507,0.0002737367444930472,0.016545557712237823,0.9999999999999996,1.0000000000000004,0.001296398970579777,0.00019899507974830682,0.5507616190006956,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,4.0783644865547394e-05,4.0783644865547394e-05,1e-12
9a563fab090cb7dc292283cb93118e1cdbece72319014eeee5c2184aa067abe1,A,hybrid_tdvp,11,rxx,0.05,2,9,7,8,2,1,1,,0.9997260590996913,0.9997260590996913,0.0002739409003087445,0.01655172691238901,0.9999999999999996,1.0000000000000007,0.0012797345524159127,0.00019706286310095731,0.7895471210358664,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,2.0410737764740687e-05,2.0410737764740687e-05,1e-12
470222ac1be56734f49828feb81799dd0dc4080cb25a3a4ceed1aa2ea42b10ee,A,hybrid_tdvp,11,rxx,0.05,2,9,7,8,4,1,1,,0.9997259407948097,0.9997259407948097,0.00027405920519030236,0.01655530080896197,0.9999999999999996,0.9999999999999998,0.0012717466941535444,0.00019617516336393974,0.8080148759763688,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.0210517125451239e-05,1.0210517125451239e-05,1e-12
f4120eee773fc3d11f70dd272419b49c3595a88838cd64e9e95b77808ecbd5c7,A,hybrid_tdvp,11,rxx,0.05,2,9,7,8,8,1,1,,0.9997258781040859,0.9997258781040859,0.0002741218959141367,0.016557194333371612,0.9999999999999996,1.0000000000000002,0.001267824384447551,0.0001957500270085715,0.6517937949975021,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,5.106601621051547e-06,5.106601621051547e-06,1e-12
5a1224b8b2774b5cd1330dd2f57b71cca91791eeadb63e30891802b143303b40,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,1,1,1,,0.9999999995300883,0.9999999995300883,4.699116651352142e-10,2.1675768781515416e-05,0.9999999999999996,0.9999999999999647,1.3803122432543002e-07,2.4574595400686957e-08,0.09296324203023687,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819567880028e-14,8.097819567880028e-14,1e-12
f3e869c2b9e0a9194d26a6978b2e6b001b907377436974d129bd7f61484c1752,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,2,1,1,,0.999999999882649,0.999999999882649,1.173510177920889e-10,1.0832344231444233e-05,0.9999999999999996,0.9999999999999953,6.931214116545625e-08,1.2556151665239672e-08,0.26483552099671215,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452412062407e-14,2.0222452412062407e-14,1e-12
3829121df62a20c93127b6b125dcf6941d97604895daf933085453ce2df6f1ae,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,4,1,1,,0.9999999999706786,0.9999999999706786,2.9321434169560234e-11,5.414751562272001e-06,0.9999999999999996,0.999999999999999,3.472968246320818e-08,6.3707333524862905e-09,0.10942621499998495,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861327829669e-15,5.052861327829669e-15,1e-12
144884d2ebe4ba77e38fd7abd3e1a03d1e7103ca0a08a922b9a351f2d59e1082,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,8,1,1,,0.9999999999926985,0.9999999999926985,7.301492743749805e-12,2.7070161952665092e-06,0.9999999999999996,1.0000000000000138,1.7383165865081374e-08,3.211576247060976e-09,0.1146389739587903,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.2628720048154462e-15,1.2628720048154462e-15,1e-12
b6d2b14edabe6ed02d46945a28f83672bb9d9f9ca020a53d1b855380e9940a5a,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,1,1,1,,0.9999999995300883,0.9999999995300883,4.699116651352142e-10,2.1675768781515416e-05,0.9999999999999996,0.9999999999999647,1.3803122432543002e-07,2.4574595400686957e-08,0.2040925640030764,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819567880028e-14,8.097819567880028e-14,1e-12
b943687c5d3a9a34c1ed456ad28b005ca1bfaa5184434ee1c055bc78c2499798,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,2,1,1,,0.999999999882649,0.999999999882649,1.173510177920889e-10,1.0832344231444233e-05,0.9999999999999996,0.9999999999999953,6.931214116545625e-08,1.2556151665239672e-08,0.14541686803568155,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452412062407e-14,2.0222452412062407e-14,1e-12
565651ad13b6ad13f67564bee5c3effcb781308b6f42211a3d4dcea53b0c7db8,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,4,1,1,,0.9999999999706786,0.9999999999706786,2.9321434169560234e-11,5.414751562272001e-06,0.9999999999999996,0.999999999999999,3.472968246320818e-08,6.3707333524862905e-09,0.22349305398529395,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861327829669e-15,5.052861327829669e-15,1e-12
bd0d5a9c5d49e8e87fddb0f8a4c4a9d76e229e3c95177d2b4c20474291b5d54d,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,8,1,1,,0.9999999999926985,0.9999999999926985,7.301492743749805e-12,2.7070161952665092e-06,0.9999999999999996,1.0000000000000138,1.7383165865081374e-08,3.211576247060976e-09,0.21980390598764643,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.2628720048154462e-15,1.2628720048154462e-15,1e-12
8c861e8e89a81eaf58a2012fabad061b44c8cb965c2e266e4a70b74a7c01a7ad,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,1,1,1,,0.998926135070698,0.998926135070698,0.0010738649293019487,0.03277427925482141,0.9999999999999996,1.0000000000000004,0.002697226286321658,0.00043833183942926506,0.018835532013326883,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0001615846889029573,0.0001615846889029573,1e-12
cf8d2011c13b3709d2488a7b2644ae5d542d4c03ea012aeec1c3b4fbc6ed6cd8,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,2,1,1,,0.9989226425080528,0.9989226425080528,0.0010773574919471507,0.03282754671239742,0.9999999999999996,1.0000000000000004,0.0026375250911895715,0.00043212126533632484,0.0951476960326545,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,8.083963808156511e-05,8.083963808156511e-05,1e-12
0ed237f2841528504e418fd48a17099b61795bad27587cf863d04351a76af05d,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,4,1,1,,0.9989207558673681,0.9989207558673681,0.0010792441326319402,0.032856285271554,0.9999999999999996,1.0000000000000007,0.0026082189916321642,0.0004293457763613754,0.07650542701594532,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,4.046330407046103e-05,4.046330407046103e-05,1e-12
bb96bc9c85ed4441d7dd894b5746cf266d0404a48275462e35c3e6f68e71d1ee,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,8,1,1,,0.9989197872936125,0.9989197872936125,0.0010802127063874734,0.03287102947769823,0.9999999999999996,1.0,0.0025938448679575996,0.00042805654653296917,0.1865090029896237,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,2.0244747923788245e-05,2.0244747923788245e-05,1e-12
aa82a8ac66e8e01a5e2286b79a17ec3f826624355022f3a619bb2096a5631e11,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,1,1,1,,1.0000000000000098,1.0000000000000098,0.0,2.2313137793845224e-14,0.9999999999999996,1.0000000000000049,2.1316282072803006e-14,7.028660219279919e-15,0.06934919900959358,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.9190264543978879e-31,1.9190264543978879e-31,1e-12
a010e3e1231e89a015e1831d5cf1b9d53330f2debc352d1b9d621009443bac25,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,2,1,1,,0.999999999530079,0.999999999530079,4.699209910086211e-10,2.1675768781543174e-05,0.9999999999999996,0.9999999999999594,2.1109095932336785e-07,3.2721654995071895e-08,0.033231865032576025,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819599604061e-14,8.097819599604061e-14,1e-12
a4a6270b29523e479361fde38363edd3d1cb79b23a98037e95f0ed2975e3bde6,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,4,1,1,,0.9999999998826645,0.9999999998826645,1.1733547466974414e-10,1.0832344231442878e-05,0.9999999999999996,1.0000000000000022,1.1288856595348395e-07,1.6904609294393745e-08,0.0537957510096021,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452413993674e-14,2.0222452413993674e-14,1e-12
4faf498211d83eb36b344d96c6d609712d5913e9cbdd8e865c5839428c41ef0d,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,8,1,1,,0.9999999999706977,0.9999999999706977,2.930233833353668e-11,5.41475156227875e-06,0.9999999999999996,1.0000000000000089,5.828101815041897e-08,8.60474677296798e-09,0.18908083898713812,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.05286132784982e-15,5.05286132784982e-15,1e-12
8a06c852bad2d058639bf2827f67b25b1903b865709f4d8f151fa4636888b786,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,1,1,1,,1.0000000000000098,1.0000000000000098,0.0,2.2313137793845224e-14,0.9999999999999996,1.0000000000000049,2.1316282072803006e-14,7.028660219279919e-15,0.18117907497799024,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.9190264543978879e-31,1.9190264543978879e-31,1e-12
555dabf37cc9805b4c16099436fca3b078566b4833db6fe7bff50d9472faa144,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,2,1,1,,0.999999999530079,0.999999999530079,4.699209910086211e-10,2.1675768781543174e-05,0.9999999999999996,0.9999999999999594,2.1109095932336785e-07,3.2721654995071895e-08,0.10626882198266685,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819599604061e-14,8.097819599604061e-14,1e-12
7a6166e413b61f87f1fa926b9ac613c6d238711dec908673cb6a4d6a01acaac6,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,4,1,1,,0.9999999998826645,0.9999999998826645,1.1733547466974414e-10,1.0832344231442878e-05,0.9999999999999996,1.0000000000000022,1.1288856595348395e-07,1.6904609294393745e-08,0.10446845705155283,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452413993674e-14,2.0222452413993674e-14,1e-12
2f453fc6d8b134a158992f0bfeb489c3a204c8a1755551aa0ae597be964e1b67,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,8,1,1,,0.9999999999706977,0.9999999999706977,2.930233833353668e-11,5.41475156227875e-06,0.9999999999999996,1.0000000000000089,5.828101815041897e-08,8.60474677296798e-09,0.11455650796415284,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.05286132784982e-15,5.05286132784982e-15,1e-12
84bdb72690ad8fcf4dc70e6b540526125a38fe8f36876d921ccfb092b45c71f2,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,1,1,1,,0.9959608170273727,0.9959608170273727,0.0040391829726272865,0.06358671229635968,0.9999999999999996,0.9999999999999998,0.005010259961870978,0.0010198926731781936,0.02102533698780462,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.000651246361312402,0.000651246361312402,1e-12
acf419a966d2e91d9575c9329c5d6765c2dfc2445c26ae81b434136876dca2a2,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,2,1,1,,0.9959021710061563,0.9959021710061563,0.0040978289938437,0.06404713629818234,0.9999999999999996,1.0000000000000004,0.0050694187857663955,0.0010243942465747574,0.038304928049910814,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0003208851393801886,0.0003208851393801886,1e-12
e1777b2bf4b09bc44b57f8ad08ea0233938c83caabee88cd7dcb91e346f4fed2,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,4,1,1,,0.9958744993218873,0.9958744993218873,0.004125500678112681,0.06426324312268439,0.9999999999999996,0.9999999999999997,0.005049408497670972,0.001025497413967056,0.07999274402391165,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0001603920446059361,0.0001603920446059361,1e-12
12c87082a9428df6b83b11f856fc103edbb6a2da5cffd79bcfcc0d91972d71f3,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,8,1,1,,0.9958609968042238,0.9958609968042238,0.004139003195776203,0.06436843107434595,0.9999999999999996,1.0000000000000002,0.005032887376899071,0.001026034785549997,0.13204455998493358,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,8.025122220785039e-05,8.025122220785039e-05,1e-12
70fd3625ed495ee8462171d5dfe2d85b9bc08cacf1d7d303de31ee28115da508,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,1,1,1,,1.000000000000004,1.000000000000004,0.0,1.9377116701532373e-13,0.9999999999999996,1.0000000000000029,1.1610330752365172e-13,3.344774752388276e-14,0.04954725899733603,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.8638076498042217e-31,1.8638076498042217e-31,1e-12
17fcbc80a95476057ac7d898e4fec79a84e07d8e2861c3e476670d9562189f17,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,2,1,1,,1.0000000000000173,1.0000000000000173,0.0,3.324715395255337e-14,0.9999999999999996,1.0000000000000089,4.04121180963557e-14,1.175480486180661e-14,0.05972434900468215,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.578775088747243e-31,5.578775088747243e-31,1e-12
a23a580807121d5ade65ce6410d577b8ec010ed796b816a9ddb5825811c6e409,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,4,1,1,,0.999999999530107,0.999999999530107,4.698930133884005e-10,2.167576878146361e-05,0.9999999999999996,0.9999999999999739,4.4900032153405434e-07,5.561862070418657e-08,0.286608636029996,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819603672925e-14,8.097819603672925e-14,1e-12
46ba9d9947c4b306a281aba606898e426fbfdaaecc2d4415b58bd8e3287ceaae,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,8,1,1,,0.9999999998826941,0.9999999998826941,1.1730594273728912e-10,1.083234423145026e-05,0.9999999999999996,1.000000000000017,2.3188772316218298e-07,2.8534449915647007e-08,0.29937043302925304,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.022245241494675e-14,2.022245241494675e-14,1e-12
07e20cd7813d9c57a7844df68fdc23d4705b357ab207103f3ca36396fccf8367,A,hybrid_tdvp,11,rxx,0.2,2,9,7,64,1,1,1,,1.000000000000004,1.000000000000004,0.0,1.9377116701532373e-13,0.9999999999999996,1.0000000000000029,1.1610330752365172e-13,3.344774752388276e-14,0.07968030299525708,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.8638076498042217e-31,1.8638076498042217e-31,1e-12
5fa85a43c7f5e15d6a179606c835cb9c14909ce0203a5a8d5944fcfad6884790,A,hybrid_tdvp,11,rxx,0.2,2,9,7,64,2,1,1,,1.0000000000000173,1.0000000000000173,0.0,3.324715395255337e-14,0.9999999999999996,1.0000000000000089,4.04121180963557e-14,1.175480486180661e-14,0.17354369797976688,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.578775088747243e-31,5.578775088747243e-31,1e-12
53c1011ad33c4597649ae6f2f7998e264915b4eeb843752cca5a969db1bb97ef,A,hybrid_tdvp,11,rxx,0.2,2,9,7,64,4,1,1,,0.999999999530107,0.999999999530107,4.698930133884005e-10,2.167576878146361e-05,0.9999999999999996,0.9999999999999739,4.4900032153405434e-07,5.561862070418657e-08,0.3292625449830666,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819603672925e-14,8.097819603672925e-14,1e-12
