task_id,experiment,method,seed,gate_type,theta,q0,q1,separation,chi_max,tdvp_substeps,gate_index,gate_count,sequence,fidelity,raw_overlap,infidelity,vec_error,norm_before,norm_after,max_obs_error,rms_obs_error,runtime_s,max_bond,bond_profile,param_count,discarded_weight_gate,discarded_weight_cumulative,lanczos_tol
4ed6491807cf916696856307b71e7c52c419dd4c1385e056b0171473acd2a1d5,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,2,1,1,,0.999999999882649,0.999999999882649,1.173510177920889e-10,1.0832344231444861e-05,0.9999999999999996,0.9999999999999953,6.931214116545625e-08,1.2556151665383829e-08,0.2766945959883742,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452412062407e-14,2.0222452412062407e-14,1e-12
eb8c56b16d266a401f8db4ce455013f607f7e25ab902d29ebbb695002bdafc92,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,4,1,1,,0.9999999999706786,0.9999999999706786,2.9321434169560234e-11,5.414751562272849e-06,0.9999999999999996,0.999999999999999,3.472968246320818e-08,6.37073335270272e-09,0.14916414098115638,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861327829669e-15,5.052861327829669e-15,1e-12
24fe02e733b71efe9798993748fc57a12ae22cd57f015179a5c1351134ef918a,A,hybrid_tdvp,11,rxx,0.05,2,9,7,16,8,1,1,,0.9999999999926985,0.9999999999926985,7.301492743749805e-12,2.707016195267216e-06,0.9999999999999996,1.0000000000000138,1.7383165865081374e-08,3.211576247312551e-09,0.25178846798371524,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.2628720048154462e-15,1.2628720048154462e-15,1e-12
15e6500eb4375a407af0e9f075f0b5be9e94b7431c73f970d49ca4dff9735c96,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,1,1,1,,0.9999999995300883,0.9999999995300883,4.699116651352142e-10,2.167576878151595e-05,0.9999999999999996,0.9999999999999647,1.3803122432543002e-07,2.4574595400680237e-08,0.04286202898947522,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819567880028e-14,8.097819567880028e-14,1e-12
f508d2e998f13ba7a54c9f6547294c1c46fa43f018248301cf1c87a5e9396d55,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,2,1,1,,0.999999999882649,0.999999999882649,1.173510177920889e-10,1.0832344231444861e-05,0.9999999999999996,0.9999999999999953,6.931214116545625e-08,1.2556151665383829e-08,0.14053599501494318,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452412062407e-14,2.0222452412062407e-14,1e-12
7443c81736c631923b2182a9dfaa1e850dfb670a8796faea687e7ee556290313,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,4,1,1,,0.9999999999706786,0.9999999999706786,2.9321434169560234e-11,5.414751562272849e-06,0.9999999999999996,0.999999999999999,3.472968246320818e-08,6.37073335270272e-09,0.0826519190450199,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.052861327829669e-15,5.052861327829669e-15,1e-12
78d5215bb926269167c8b7f035323ce068263f4fd48f2964ed01e48710beda1f,A,hybrid_tdvp,11,rxx,0.05,2,9,7,64,8,1,1,,0.9999999999926985,0.9999999999926985,7.301492743749805e-12,2.707016195267216e-06,0.9999999999999996,1.0000000000000138,1.7383165865081374e-08,3.211576247312551e-09,0.15465792798204347,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.2628720048154462e-15,1.2628720048154462e-15,1e-12
f6615d2cfe5956c231caa3464014665ee364d111b6162a514dd93fcc941cb944,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,1,1,1,,0.998926135070698,0.998926135070698,0.0010738649293019487,0.03277427925482142,0.9999999999999996,1.0000000000000004,0.0026972262863216648,0.00043833183942926425,0.10642471397295594,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0001615846889029573,0.0001615846889029573,1e-12
d93df2733fb4bc55ab562d9f80a3604d6130241ab5e50b5a086a2e839db3bdfd,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,2,1,1,,0.9989226425080528,0.9989226425080528,0.0010773574919471507,0.03282754671239742,0.9999999999999996,1.0000000000000004,0.0026375250911895784,0.0004321212653363238,0.05580103496322408,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,8.083963808156511e-05,8.083963808156511e-05,1e-12
65e334a180beb779952a3264e512483511b86685f991941e65a6a89543436c60,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,4,1,1,,0.9989207558673681,0.9989207558673681,0.0010792441326319402,0.032856285271554,0.9999999999999996,1.0000000000000007,0.002608218991632171,0.00042934577636137414,0.18461409996962175,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,4.046330407046103e-05,4.046330407046103e-05,1e-12
d61c903c9a2c001108b470d3b4afcfc1f9cb7fd695db4f54554015bca4b33cf4,A,hybrid_tdvp,11,rxx,0.1,2,9,7,8,8,1,1,,0.9989197872936125,0.9989197872936125,0.0010802127063874734,0.03287102947769823,0.9999999999999996,1.0,0.0025938448679576065,0.00042805654653296787,1.2594185489579104,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,2.0244747923788245e-05,2.0244747923788245e-05,1e-12
93007c850f3af0f8cd5a5ac98825c045574c56e8501cef18c744dcea78eaf91f,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,1,1,1,,1.0000000000000098,1.0000000000000098,0.0,2.2310634935857493e-14,0.9999999999999996,1.0000000000000049,2.1316282072803006e-14,7.032056729042043e-15,0.09783782198792323,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.9190264543978879e-31,1.9190264543978879e-31,1e-12
fd0b52a04319d7fefbe7f8ea69f62d8cf64361c9615be7fb7f279589ea7f81c9,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,2,1,1,,0.999999999530079,0.999999999530079,4.699209910086211e-10,2.1675768781542768e-05,0.9999999999999996,0.9999999999999594,2.1109095932336785e-07,3.27216549954522e-08,0.10764584998833016,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819599604061e-14,8.097819599604061e-14,1e-12
a657f95a547f237eb3a7ca8f5d81a00a596cb0b3b8627cc5de647b32b6ffe3ea,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,4,1,1,,0.9999999998826645,0.9999999998826645,1.1733547466974414e-10,1.0832344231442549e-05,0.9999999999999996,1.0000000000000022,1.1288856595348395e-07,1.6904609294591487e-08,0.22260915499646217,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452413993674e-14,2.0222452413993674e-14,1e-12
bdd72416cdd19c62a0b969cd15239a97c46a634f7b203c1af58c2f15b5699b7c,A,hybrid_tdvp,11,rxx,0.1,2,9,7,16,8,1,1,,0.9999999999706977,0.9999999999706977,2.930233833353668e-11,5.414751562278416e-06,0.9999999999999996,1.0000000000000089,5.828101815041897e-08,8.60474677307849e-09,0.2569119410472922,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.05286132784982e-15,5.05286132784982e-15,1e-12
0162ffef58b0fb84814e68371e087c4c66c7914c195cf788b85a6f67d2a1ca37,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,1,1,1,,1.0000000000000098,1.0000000000000098,0.0,2.2310634935857493e-14,0.9999999999999996,1.0000000000000049,2.1316282072803006e-14,7.032056729042043e-15,0.16973687597783282,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.9190264543978879e-31,1.9190264543978879e-31,1e-12
72bdc2ad43c54276a4d028e678adf69fbda855083751179c46d8f54840d8e8ff,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,2,1,1,,0.999999999530079,0.999999999530079,4.699209910086211e-10,2.1675768781542768e-05,0.9999999999999996,0.9999999999999594,2.1109095932336785e-07,3.27216549954522e-08,0.18247066799085587,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819599604061e-14,8.097819599604061e-14,1e-12
e566a44a72cd82d56683613b8ae3113c001951642178b953de49fff89e9f1583,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,4,1,1,,0.9999999998826645,0.9999999998826645,1.1733547466974414e-10,1.0832344231442549e-05,0.9999999999999996,1.0000000000000022,1.1288856595348395e-07,1.6904609294591487e-08,0.06941336701856926,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.0222452413993674e-14,2.0222452413993674e-14,1e-12
09b641f6f4c773a88e375c41068820724c8b7c5d3f0c29349c45d5db1f92d4cb,A,hybrid_tdvp,11,rxx,0.1,2,9,7,64,8,1,1,,0.9999999999706977,0.9999999999706977,2.930233833353668e-11,5.414751562278416e-06,0.9999999999999996,1.0000000000000089,5.828101815041897e-08,8.60474677307849e-09,0.15403143496951088,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.05286132784982e-15,5.05286132784982e-15,1e-12
362d875dad62fce98155446625cbcb2088c6850cbc1b543788760e1b9ac0a78b,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,1,1,1,,0.9959608170273727,0.9959608170273727,0.0040391829726272865,0.06358671229635968,0.9999999999999996,0.9999999999999998,0.005010259961870978,0.0010198926731781928,0.12103534396737814,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.000651246361312402,0.000651246361312402,1e-12
f096d7bd3749eaa53c2a496b2f9150d5d678432a036ef810f77de6e8c72607c0,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,2,1,1,,0.9959021710061563,0.9959021710061563,0.0040978289938437,0.06404713629818234,0.9999999999999996,1.0000000000000004,0.0050694187857663955,0.0010243942465747564,0.04837278596824035,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0003208851393801886,0.0003208851393801886,1e-12
e0aef388bb5a91389a15269d55e69fde5cac4e27fbd93f04de5d16fa52d6c77d,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,4,1,1,,0.9958744993218873,0.9958744993218873,0.004125500678112681,0.06426324312268439,0.9999999999999996,0.9999999999999997,0.005049408497670972,0.0010254974139670549,0.1547720090020448,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0001603920446059361,0.0001603920446059361,1e-12
72ef20012fa1995a06db1ffe1171edbf7c7d85a1cee381d2bb03c148d875225e,A,hybrid_tdvp,11,rxx,0.2,2,9,7,8,8,1,1,,0.9958609968042238,0.9958609968042238,0.004139003195776203,0.06436843107434595,0.9999999999999996,1.0000000000000002,0.005032887376899071,0.0010260347855499958,0.2603030820027925,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,8.025122220785039e-05,8.025122220785039e-05,1e-12
aeca2c9aa1c532422a357f02f8a0ef49f88848449e8264f5c51cf92355e2134b,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,1,1,1,,1.0000000000000044,1.0000000000000044,0.0,1.9377159123084381e-13,0.9999999999999996,1.0000000000000029,1.1610157280017575e-13,3.345101695012224e-14,0.04255904699675739,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.8638076498042217e-31,1.8638076498042217e-31,1e-12
8ed63644d090ed355679dc909ba704800ac9f236a1c2a559c14d0cfb88bfe6f4,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,2,1,1,,1.0000000000000173,1.0000000000000173,0.0,3.3248296186110344e-14,0.9999999999999996,1.0000000000000089,4.04121180963557e-14,1.1759670466466308e-14,0.05807232001097873,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.578775088747243e-31,5.578775088747243e-31,1e-12
79e896d1c54d9f241ca61470b3e3d9f7dd9cb56c2b84e583d6a4c2e707008dab,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,4,1,1,,0.999999999530107,0.999999999530107,4.698930133884005e-10,2.1675768781463645e-05,0.9999999999999996,0.9999999999999739,4.490003215479321e-07,5.56186207055756e-08,0.21156712697120383,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819603672925e-14,8.097819603672925e-14,1e-12
fee0da15c67aa371998951bc2341505cb8173f9eb66ce17f4d3a17906950760d,A,hybrid_tdvp,11,rxx,0.2,2,9,7,16,8,1,1,,0.9999999998826941,0.9999999998826941,1.1730594273728912e-10,1.0832344231450333e-05,0.9999999999999996,1.000000000000017,2.3188772317606077e-07,2.8534449916999513e-08,0.1795540860039182,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,2.022245241494675e-14,2.022245241494675e-14,1e-12
5dd02bb8bb41aaa245647723c5eb1814854bebae35c4ef9974723baf563c5b30,A,hybrid_tdvp,11,rxx,0.2,2,9,7,64,1,1,1,,1.0000000000000044,1.0000000000000044,0.0,1.9377159123084381e-13,0.9999999999999996,1.0000000000000029,1.1610157280017575e-13,3.345101695012224e-14,0.01887337298830971,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,1.8638076498042217e-31,1.8638076498042217e-31,1e-12
ed7be291de82e84e3f280641f3b682a248c8623a37a33d359d048623096441c5,A,hybrid_tdvp,11,rxx,0.2,2,9,7,64,2,1,1,,1.0000000000000173,1.0000000000000173,0.0,3.3248296186110344e-14,0.9999999999999996,1.0000000000000089,4.04121180963557e-14,1.1759670466466308e-14,0.06878999498439953,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,5.578775088747243e-31,5.578775088747243e-31,1e-12
b04fe19417dde12bdb3f4fadce95c29923a6cda8fffd27474804796d4e8042cc,A,hybrid_tdvp,11,rxx,0.2,2,9,7,64,4,1,1,,0.999999999530107,0.999999999530107,4.698930133884005e-10,2.1675768781463645e-05,0.9999999999999996,0.9999999999999739,4.490003215479321e-07,5.56186207055756e-08,0.09290984499966726,16,"[1, 2, 4, 8, 16, 16, 16, 16, 16, 8, 4, 2, 1]",2728,8.097819603672925e-14,8.097819603672925e-14,1e-12
